rank,variant,word,sentence,tags
395,3,auto,Wo hast du das {{Auto}} geparkt?,frequency;generated;german
396,1,bringen,Kannst du Brot {{bringen}}?,frequency;generated;german
396,2,bringen,Wir {{bringen}} die Kinder zur Schule.,frequency;generated;german
396,3,bringen,Was soll das {{bringen}}?,frequency;generated;german
397,1,danach,"Erst essen wir, {{danach}} gehen wir.",frequency;generated;german
397,2,danach,Ich frage {{danach}}.,frequency;generated;german
397,3,danach,Kurz {{danach}} kam der Bus.,frequency;generated;german
398,1,deutlich,Sprich bitte {{deutlich}}.,frequency;generated;german
398,2,deutlich,Heute ist es {{deutlich}} kälter.,frequency;generated;german
398,3,deutlich,Ich habe es {{deutlich}} gesehen.,frequency;generated;german
399,1,finde,Ich {{finde}} meinen Schlüssel nicht.,frequency;generated;german
399,2,finde,Ich {{finde}} den Film gut.,frequency;generated;german
399,3,finde,Wo {{finde}} ich einen Arzt?,frequency;generated;german
400,1,hand,Gib mir deine {{Hand}}.,frequency;generated;german
400,2,hand,Das ist von {{Hand}} gemacht.,frequency;generated;german
400,3,hand,Ich halte das Glas in der {{Hand}}.,frequency;generated;german
401,1,jede,Ich laufe {{jede}} Woche.,frequency;generated;german
401,2,jede,{{Jede}} Hilfe ist willkommen.,frequency;generated;german
401,3,jede,Sie kennt {{jede}} Straße hier.,frequency;generated;german
402,1,kopf,Mir tut der {{Kopf}} weh.,frequency;generated;german
402,2,kopf,Pass auf deinen {{Kopf}} auf.,frequency;generated;german
402,3,kopf,Ich kann nicht im {{Kopf}} rechnen.,frequency;generated;german
403,1,männer,Diese {{Männer}} sind Brüder.,frequency;generated;german
403,2,männer,Hier arbeiten zehn {{Männer}}.,frequency;generated;german
403,3,männer,Die {{Männer}} kochen heute.,frequency;generated;german
404,1,nächsten,Wir nehmen den {{nächsten}} Zug.,frequency;generated;german
404,2,nächsten,Am {{nächsten}} Tag war ich gesund.,frequency;generated;german
404,3,nächsten,Bis {{nächsten}} Montag!,frequency;generated;german
405,1,unserer,In {{unserer}} Straße stehen Bäume.,frequency;generated;german
405,2,unserer,Das ist das Auto {{unserer}} Mutter.,frequency;generated;german
405,3,unserer,Er hilft {{unserer}} Tochter.,frequency;generated;german
406,1,damals,Ich war {{damals}} zehn.,frequency;generated;german
406,2,damals,Seit {{damals}} kenne ich ihn.,frequency;generated;german
406,3,damals,{{Damals}} gab es hier keinen Bahnhof.,frequency;generated;german
407,1,endlich,Du bist {{endlich}} da!,frequency;generated;german
407,2,endlich,Ich habe {{endlich}} Urlaub.,frequency;generated;german
407,3,endlich,Wann hört es {{endlich}} auf zu regnen?,frequency;generated;german
408,1,fünf,Ich habe {{fünf}} Euro.,frequency;generated;german
408,2,fünf,Der Bus kommt in {{fünf}} Minuten.,frequency;generated;german
408,3,fünf,Wir treffen uns um {{fünf}}.,frequency;generated;german
409,1,gefunden,Ich habe meine Brille {{gefunden}}.,frequency;generated;german
409,2,gefunden,Hast du Arbeit {{gefunden}}?,frequency;generated;german
409,3,gefunden,Wir haben eine Lösung {{gefunden}}.,frequency;generated;german
410,1,gilt,Das Angebot {{gilt}} bis morgen.,frequency;generated;german
410,2,gilt,Diese Regel {{gilt}} für alle.,frequency;generated;german
410,3,gilt,Sein Wort {{gilt}}.,frequency;generated;german
411,1,person,Das kostet zehn Euro pro {{Person}}.,frequency;generated;german
411,2,person,Ich kenne diese {{Person}} nicht.,frequency;generated;german
411,3,person,Eine {{Person}} fehlt noch.,frequency;generated;german
412,1,schwer,Die Tasche ist {{schwer}}.,frequency;generated;german
412,2,schwer,Der Test war {{schwer}}.,frequency;generated;german
412,3,schwer,"Es fällt mir {{schwer}}, Nein zu sagen.",frequency;generated;german
413,1,wichtig,Das ist {{wichtig}}.,frequency;generated;german
413,2,wichtig,Du bist mir {{wichtig}}.,frequency;generated;german
413,3,wichtig,"Es ist {{wichtig}}, genug zu trinken.",frequency;generated;german
414,1,zeigen,Kannst du mir den Weg {{zeigen}}?,frequency;generated;german
414,2,zeigen,Ich möchte dir etwas {{zeigen}}.,frequency;generated;german
414,3,zeigen,Die Bilder {{zeigen}} unsere Reise.,frequency;generated;german
415,1,egal,Das ist mir {{egal}}.,frequency;generated;german
415,2,egal,"Du kannst kommen, {{egal}} wann.",frequency;generated;german
415,3,egal,"Es ist {{egal}}, ob es regnet.",frequency;generated;german
416,1,gesellschaft,Ich freue mich über deine {{Gesellschaft}}.,frequency;generated;german
416,2,gesellschaft,Wir leben in einer freien {{Gesellschaft}}.,frequency;generated;german
416,3,gesellschaft,In {{Gesellschaft}} schmeckt es besser.,frequency;generated;german
417,1,hoch,Der Berg ist {{hoch}}.,frequency;generated;german
417,2,hoch,Die Miete ist zu {{hoch}}.,frequency;generated;german
417,3,hoch,Heb den Arm {{hoch}}.,frequency;generated;german
418,1,letzte,Das ist die {{letzte}} Frage.,frequency;generated;german
418,2,letzte,{{Letzte}} Woche war ich krank.,frequency;generated;german
418,3,letzte,Ich nehme das {{letzte}} Stück.,frequency;generated;german
419,1,stark,Mein Bruder ist {{stark}}.,frequency;generated;german
419,2,stark,Der Kaffee ist zu {{stark}}.,frequency;generated;german
419,3,stark,Es regnet {{stark}}.,frequency;generated;german
420,1,alter,Wie ist dein {{Alter}}?,frequency;generated;german
420,2,alter,Das ist ein {{alter}} Freund.,frequency;generated;german
420,3,alter,Im {{Alter}} braucht man oft Hilfe.,frequency;generated;german
421,1,anfang,Am {{Anfang}} war es schwer.,frequency;generated;german
421,2,anfang,Das ist erst der {{Anfang}}.,frequency;generated;german
421,3,anfang,Ich komme {{Anfang}} Mai.,frequency;generated;german
422,1,gegenüber,Die Bank liegt {{gegenüber}} der Post.,frequency;generated;german
422,2,gegenüber,Er sitzt mir {{gegenüber}}.,frequency;generated;german
422,3,gegenüber,Sei den Gästen {{gegenüber}} freundlich.,frequency;generated;german
423,1,kind,Das {{Kind}} schläft.,frequency;generated;german
423,2,kind,Als {{Kind}} lebte ich hier.,frequency;generated;german
423,3,kind,Wir erwarten ein {{Kind}}.,frequency;generated;german
424,1,oben,Das Bad ist {{oben}}.,frequency;generated;german
424,2,oben,Schau nach {{oben}}.,frequency;generated;german
424,3,oben,Von {{oben}} sieht man alles.,frequency;generated;german
425,1,rund,Der Tisch ist {{rund}}.,frequency;generated;german
425,2,rund,Das dauert {{rund}} eine Stunde.,frequency;generated;german
425,3,rund,Wir laufen {{rund}} um den See.,frequency;generated;german
426,1,straße,Überquere die {{Straße}} vorsichtig.,frequency;generated;german
426,2,straße,In welcher {{Straße}} wohnst du?,frequency;generated;german
426,3,straße,Die {{Straße}} ist gesperrt.,frequency;generated;german
427,1,bekannt,Das Gesicht kommt mir {{bekannt}} vor.,frequency;generated;german
427,2,bekannt,Die Stadt ist für ihren Käse {{bekannt}}.,frequency;generated;german
427,3,bekannt,Das ist schon lange {{bekannt}}.,frequency;generated;german
428,1,bisher,{{Bisher}} hat niemand angerufen.,frequency;generated;german
428,2,bisher,Mir gefällt es {{bisher}} gut.,frequency;generated;german
428,3,bisher,Es ist wärmer als {{bisher}}.,frequency;generated;german
429,1,eltern,Meine {{Eltern}} wohnen weit weg.,frequency;generated;german
429,2,eltern,Wie geht es deinen {{Eltern}}?,frequency;generated;german
429,3,eltern,Wir werden bald {{Eltern}}.,frequency;generated;german
430,1,gott,Meine Oma glaubt an {{Gott}}.,frequency;generated;german
430,2,gott,Zeus war ein {{Gott}}.,frequency;generated;german
430,3,gott,Er dankt {{Gott}} für das Essen.,frequency;generated;german
431,1,hätten,Wir {{hätten}} gern zwei Karten.,frequency;generated;german
431,2,hätten,Ohne dich {{hätten}} wir uns verirrt.,frequency;generated;german
431,3,hätten,"Wenn wir Zeit {{hätten}}, blieben wir.",frequency;generated;german
432,1,los,Was ist {{los}}?,frequency;generated;german
432,2,los,Wir fahren jetzt {{los}}.,frequency;generated;german
432,3,los,Hier ist heute viel {{los}}.,frequency;generated;german
433,1,mutter,Meine {{Mutter}} ist Ärztin.,frequency;generated;german
433,2,mutter,Ruf deine {{Mutter}} an.,frequency;generated;german
433,3,mutter,Die {{Mutter}} hält ihr Baby.,frequency;generated;german
434,1,wochen,In zwei {{Wochen}} komme ich zurück.,frequency;generated;german
434,2,wochen,Seit drei {{Wochen}} lerne ich Deutsch.,frequency;generated;german
434,3,wochen,Wir haben mehrere {{Wochen}} gewartet.,frequency;generated;german
435,1,augen,Mach die {{Augen}} zu.,frequency;generated;german
435,2,augen,Meine {{Augen}} sind müde.,frequency;generated;german
435,3,augen,Sie hat blaue {{Augen}}.,frequency;generated;german
436,1,beste,Sie ist meine {{beste}} Freundin.,frequency;generated;german
436,2,beste,Das ist die {{beste}} Lösung.,frequency;generated;german
436,3,beste,Ich wünsche dir das {{Beste}}.,frequency;generated;german
437,1,braucht,Die Pflanze {{braucht}} Wasser.,frequency;generated;german
437,2,braucht,Er {{braucht}} eine Stunde.,frequency;generated;german
437,3,braucht,Man {{braucht}} hier kein Auto.,frequency;generated;german
438,1,denke,Ich {{denke}} an dich.,frequency;generated;german
438,2,denke,"Ich {{denke}}, das stimmt.",frequency;generated;german
438,3,denke,So {{denke}} ich auch.,frequency;generated;german
439,1,gruppe,Unsere {{Gruppe}} ist klein.,frequency;generated;german
439,2,gruppe,Wir reisen in einer {{Gruppe}}.,frequency;generated;german
439,3,gruppe,Jede {{Gruppe}} bekommt einen Tisch.,frequency;generated;german
440,1,her,Komm bitte {{her}}.,frequency;generated;german
440,2,her,Das ist lange {{her}}.,frequency;generated;german
440,3,her,Wo kommst du {{her}}?,frequency;generated;german
441,1,meisten,Die {{meisten}} Gäste sind da.,frequency;generated;german
441,2,meisten,Ich mag Blau am {{meisten}}.,frequency;generated;german
441,3,meisten,Das kostet die {{meisten}} Leute viel Zeit.,frequency;generated;german
442,1,millionen,Hier leben zwei {{Millionen}} Menschen.,frequency;generated;german
442,2,millionen,Das kostet {{Millionen}} von Euro.,frequency;generated;german
442,3,millionen,Am Himmel sind {{Millionen}} Sterne.,frequency;generated;german
443,1,schreiben,Kannst du mir {{schreiben}}?,frequency;generated;german
443,2,schreiben,Wir {{schreiben}} morgen einen Test.,frequency;generated;german
443,3,schreiben,Wir {{schreiben}} eine Einkaufsliste.,frequency;generated;german
444,1,treffen,Wir {{treffen}} uns am Bahnhof.,frequency;generated;german
444,2,treffen,Ich möchte eine Entscheidung {{treffen}}.,frequency;generated;german
444,3,treffen,Vielleicht {{treffen}} wir Anna im Park.,frequency;generated;german
445,1,trotzdem,Es regnet; ich gehe {{trotzdem}} raus.,frequency;generated;german
445,2,trotzdem,"Ich bin müde, komme aber {{trotzdem}}.",frequency;generated;german
445,3,trotzdem,Danke {{trotzdem}} für deine Hilfe.,frequency;generated;german
446,1,artikel,Ich lese einen {{Artikel}}.,frequency;generated;german
446,2,artikel,Dieser {{Artikel}} ist ausverkauft.,frequency;generated;german
446,3,artikel,Welchen {{Artikel}} hat dieses Wort?,frequency;generated;german
447,1,bestimmt,Er kommt {{bestimmt}} bald.,frequency;generated;german
447,2,bestimmt,Das ist für dich {{bestimmt}}.,frequency;generated;german
447,3,bestimmt,Der Preis wird morgen {{bestimmt}}.,frequency;generated;german
448,1,deutsch,Ich lerne {{deutsch}}.,frequency;generated;german
448,2,deutsch,Kannst du das auf {{Deutsch}} sagen?,frequency;generated;german
448,3,deutsch,Wir sprechen zu Hause {{deutsch}}.,frequency;generated;german
449,1,folge,Ich {{folge}} dir.,frequency;generated;german
449,2,folge,Wir sehen die nächste {{Folge}}.,frequency;generated;german
449,3,folge,Der Fehler hatte eine schlimme {{Folge}}.,frequency;generated;german
450,1,glück,Viel {{Glück}}!,frequency;generated;german
450,2,glück,Zum {{Glück}} ist nichts passiert.,frequency;generated;german
450,3,glück,Ich hatte {{Glück}} mit dem Wetter.,frequency;generated;german
451,1,herr,"Guten Morgen, {{Herr}} Müller.",frequency;generated;german
451,2,herr,Dieser {{Herr}} möchte bezahlen.,frequency;generated;german
451,3,herr,Ist {{Herr}} Weber da?,frequency;generated;german
452,1,hilfe,Ich brauche {{Hilfe}}.,frequency;generated;german
452,2,hilfe,Danke für deine {{Hilfe}}.,frequency;generated;german
452,3,hilfe,Ruf um {{Hilfe}}!,frequency;generated;german
453,1,leicht,Die Tasche ist {{leicht}}.,frequency;generated;german
453,2,leicht,Das ist {{leicht}} zu verstehen.,frequency;generated;german
453,3,leicht,Mir ist {{leicht}} übel.,frequency;generated;german
454,1,mehrere,Ich habe {{mehrere}} Fragen.,frequency;generated;german
454,2,mehrere,Hier wohnen {{mehrere}} Familien.,frequency;generated;german
454,3,mehrere,Wir haben {{mehrere}} Stunden gewartet.,frequency;generated;german
455,1,niemand,Hier ist {{niemand}}.,frequency;generated;german
455,2,niemand,Ich kenne {{niemand}} in der Stadt.,frequency;generated;german
455,3,niemand,Das hat {{niemand}} gesagt.,frequency;generated;german
456,1,politik,Wir reden über {{Politik}}.,frequency;generated;german
456,2,politik,Sie interessiert sich für {{Politik}}.,frequency;generated;german
456,3,politik,Die Firma ändert ihre {{Politik}}.,frequency;generated;german
457,1,sache,Das ist eine gute {{Sache}}.,frequency;generated;german
457,2,sache,Ich muss dir eine {{Sache}} sagen.,frequency;generated;german
457,3,sache,Das ist nicht meine {{Sache}}.,frequency;generated;german
458,1,scheint,Die Sonne {{scheint}}.,frequency;generated;german
458,2,scheint,Er {{scheint}} müde zu sein.,frequency;generated;german
458,3,scheint,Das {{scheint}} zu funktionieren.,frequency;generated;german
459,1,zunächst,{{Zunächst}} müssen wir bezahlen.,frequency;generated;german
459,2,zunächst,Ich bleibe {{zunächst}} hier.,frequency;generated;german
459,3,zunächst,Das klingt {{zunächst}} einfach.,frequency;generated;german
460,1,alte,Das ist meine {{alte}} Schule.,frequency;generated;german
460,2,alte,Die {{alte}} Frau lächelt.,frequency;generated;german
460,3,alte,Ich sammle {{alte}} Bücher.,frequency;generated;german
461,1,bisschen,Warte ein {{bisschen}}.,frequency;generated;german
461,2,bisschen,Ich spreche ein {{bisschen}} Deutsch.,frequency;generated;german
461,3,bisschen,Nimm ein {{bisschen}} Salz.,frequency;generated;german
462,1,denken,Was {{denken}} die anderen?,frequency;generated;german
462,2,denken,Wir {{denken}} oft an dich.,frequency;generated;german
462,3,denken,"Vergiss nicht, an die Schlüssel zu {{denken}}.",frequency;generated;german
463,1,fand,Ich {{fand}} den Film gut.,frequency;generated;german
463,2,fand,Sie {{fand}} Geld auf der Straße.,frequency;generated;german
463,3,fand,Der Kurs {{fand}} gestern statt.,frequency;generated;german
464,1,film,Der {{Film}} beginnt um acht.,frequency;generated;german
464,2,film,Kennst du diesen {{Film}}?,frequency;generated;german
464,3,film,Wir drehen einen kurzen {{Film}}.,frequency;generated;german
465,1,internet,Das {{Internet}} funktioniert nicht.,frequency;generated;german
465,2,internet,Ich habe es im {{Internet}} gekauft.,frequency;generated;german
465,3,internet,Hier gibt es kein {{Internet}}.,frequency;generated;german
466,1,laut,Die Musik ist zu {{laut}}.,frequency;generated;german
466,2,laut,Lies bitte {{laut}} vor.,frequency;generated;german
466,3,laut,{{Laut}} Wetterbericht regnet es morgen.,frequency;generated;german
467,1,lesen,Ich möchte ein Buch {{lesen}}.,frequency;generated;german
467,2,lesen,Kannst du das {{lesen}}?,frequency;generated;german
467,3,lesen,Wir {{lesen}} jeden Abend.,frequency;generated;german
468,1,oh,"{{Oh}}, das tut mir leid!",frequency;generated;german
468,2,oh,"{{Oh}} nein, der Bus ist weg!",frequency;generated;german
468,3,oh,"{{Oh}}, wie schön!",frequency;generated;german
469,1,personen,Der Tisch ist für vier {{Personen}}.,frequency;generated;german
469,2,personen,Hier dürfen zehn {{Personen}} rein.,frequency;generated;german
469,3,personen,Zwei {{Personen}} fehlen noch.,frequency;generated;german
470,1,regierung,Die {{Regierung}} baut neue Schulen.,frequency;generated;german
470,2,regierung,Die {{Regierung}} hat sich geändert.,frequency;generated;german
470,3,regierung,Viele sind mit der {{Regierung}} unzufrieden.,frequency;generated;german
471,1,richtung,In welche {{Richtung}} müssen wir gehen?,frequency;generated;german
471,2,richtung,Der Bus fährt {{richtung}} Bahnhof.,frequency;generated;german
471,3,richtung,Das ist die falsche {{Richtung}}.,frequency;generated;german
472,1,schließlich,Wir sind {{schließlich}} angekommen.,frequency;generated;german
472,2,schließlich,Ich muss gehen; es ist {{schließlich}} spät.,frequency;generated;german
472,3,schließlich,"Erst suchten wir, {{schließlich}} fragten wir nach.",frequency;generated;german
473,1,stellt,Sie {{stellt}} das Glas auf den Tisch.,frequency;generated;german
473,2,stellt,Er {{stellt}} viele Fragen.,frequency;generated;german
473,3,stellt,Wer {{stellt}} die Stühle bereit?,frequency;generated;german
474,1,team,Unser {{Team}} hat gewonnen.,frequency;generated;german
474,2,team,Ich arbeite gern im {{Team}}.,frequency;generated;german
474,3,team,Das {{Team}} sucht neue Spieler.,frequency;generated;german
475,1,buch,Ich lese ein {{Buch}}.,frequency;generated;german
475,2,buch,Gib das {{Buch}} zurück.,frequency;generated;german
475,3,buch,Worum geht es in dem {{Buch}}?,frequency;generated;german
476,1,dinge,Pack deine {{Dinge}} ein.,frequency;generated;german
476,2,dinge,Es gibt wichtigere {{Dinge}}.,frequency;generated;german
476,3,dinge,Ich muss noch drei {{Dinge}} erledigen.,frequency;generated;german
477,1,dürfen,Wir {{dürfen}} hier parken.,frequency;generated;german
477,2,dürfen,Kinder {{dürfen}} kostenlos rein.,frequency;generated;german
477,3,dürfen,Das hättest du nicht sagen {{dürfen}}.,frequency;generated;german
478,1,früher,Ich habe {{früher}} hier gewohnt.,frequency;generated;german
478,2,früher,Komm bitte etwas {{früher}}.,frequency;generated;german
478,3,früher,{{Früher}} gab es kein Internet.,frequency;generated;german
479,1,geworden,Es ist kalt {{geworden}}.,frequency;generated;german
479,2,geworden,Sie ist Ärztin {{geworden}}.,frequency;generated;german
479,3,geworden,Du bist groß {{geworden}}.,frequency;generated;german
480,1,prozent,Zehn {{Prozent}} der Gäste fehlen.,frequency;generated;german
480,2,prozent,Der Preis steigt um zwei {{Prozent}}.,frequency;generated;german
480,3,prozent,Ich bin hundert {{Prozent}} sicher.,frequency;generated;german
481,1,sohn,Mein {{Sohn}} ist fünf.,frequency;generated;german
481,2,sohn,Wie heißt dein {{Sohn}}?,frequency;generated;german
481,3,sohn,Das ist der {{Sohn}} meiner Nachbarin.,frequency;generated;german
482,1,spaß,Viel {{Spaß}} beim Schwimmen!,frequency;generated;german
482,2,spaß,Das macht mir {{Spaß}}.,frequency;generated;german
482,3,spaß,Es war nur {{Spaß}}.,frequency;generated;german
483,1,stelle,An deiner {{Stelle}} würde ich warten.,frequency;generated;german
483,2,stelle,Ich suche eine neue {{Stelle}}.,frequency;generated;german
483,3,stelle,Ich {{stelle}} die Tasche hier ab.,frequency;generated;german
484,1,wort,Ich verstehe dieses {{Wort}} nicht.,frequency;generated;german
484,2,wort,Gib mir dein {{Wort}}.,frequency;generated;german
484,3,wort,Er hat kein {{Wort}} gesagt.,frequency;generated;german
485,1,bereich,Dieser {{Bereich}} ist gesperrt.,frequency;generated;german
485,2,bereich,Sie arbeitet im {{Bereich}} Gesundheit.,frequency;generated;german
485,3,bereich,In diesem {{Bereich}} gibt es kein Netz.,frequency;generated;german
486,1,besteht,Der Tisch {{besteht}} aus Holz.,frequency;generated;german
486,2,besteht,Unser Team {{besteht}} aus fünf Personen.,frequency;generated;german
486,3,besteht,Sie {{besteht}} die Prüfung.,frequency;generated;german
487,1,bringt,Er {{bringt}} frisches Brot.,frequency;generated;german
487,2,bringt,Was {{bringt}} dir das?,frequency;generated;german
487,3,bringt,Sie {{bringt}} ihr Kind ins Bett.,frequency;generated;german
488,1,ernst,Ich meine es {{ernst}}.,frequency;generated;german
488,2,ernst,Die Lage ist {{ernst}}.,frequency;generated;german
488,3,ernst,"Das ist kein Spaß, das ist {{Ernst}}.",frequency;generated;german
489,1,groß,Mein Bruder ist {{groß}}.,frequency;generated;german
489,2,groß,Die Schuhe sind zu {{groß}}.,frequency;generated;german
489,3,groß,Wie {{groß}} ist deine Wohnung?,frequency;generated;german
490,1,mensch,Er ist ein guter {{Mensch}}.,frequency;generated;german
490,2,mensch,Jeder {{Mensch}} ist anders.,frequency;generated;german
490,3,mensch,Kein {{Mensch}} kann alles wissen.,frequency;generated;german
491,1,mädchen,Das {{Mädchen}} liest ein Buch.,frequency;generated;german
491,2,mädchen,Wir bekommen ein {{Mädchen}}.,frequency;generated;german
491,3,mädchen,Die beiden {{Mädchen}} spielen zusammen.,frequency;generated;german
492,1,vater,Mein {{Vater}} kocht gern.,frequency;generated;german
492,2,vater,Er ist gerade {{Vater}} geworden.,frequency;generated;german
492,3,vater,Wie geht es deinem {{Vater}}?,frequency;generated;german
493,1,zukunft,Ich denke an meine {{Zukunft}}.,frequency;generated;german
493,2,zukunft,In {{Zukunft}} komme ich früher.,frequency;generated;german
493,3,zukunft,Wir planen unsere {{Zukunft}}.,frequency;generated;german
494,1,all,Woher kommt {{all}} das Wasser?,frequency;generated;german
494,2,all,Wo warst du {{all}} die Jahre?,frequency;generated;german
494,3,all,Das Schiff fliegt ins {{All}}.,frequency;generated;german
495,1,darum,Ich bin müde; {{darum}} gehe ich.,frequency;generated;german
495,2,darum,Ich kümmere mich {{darum}}.,frequency;generated;german
495,3,darum,"Es geht {{darum}}, dass alle mitmachen.",frequency;generated;german
496,1,eigene,Das ist meine {{eigene}} Idee.,frequency;generated;german
496,2,eigene,Wir haben eine {{eigene}} Wohnung.,frequency;generated;german
496,3,eigene,Jeder hat {{eigene}} Wünsche.,frequency;generated;german
497,1,fahren,Wir {{fahren}} morgen ans Meer.,frequency;generated;german
497,2,fahren,Kannst du Auto {{fahren}}?,frequency;generated;german
497,3,fahren,Die Busse {{fahren}} heute nicht.,frequency;generated;german
498,1,fest,Halt dich {{fest}}.,frequency;generated;german
498,2,fest,Der Termin steht {{fest}}.,frequency;generated;german
498,3,fest,Morgen feiern wir ein {{Fest}}.,frequency;generated;german
499,1,form,Der Kuchen hat eine runde {{Form}}.,frequency;generated;german
499,2,form,Ich bin wieder in {{Form}}.,frequency;generated;german
499,3,form,Fülle die {{form}} mit Wasser.,frequency;generated;german
500,1,frei,Ist dieser Platz {{frei}}?,frequency;generated;german
500,2,frei,Morgen habe ich {{frei}}.,frequency;generated;german
500,3,frei,Der Vogel ist wieder {{frei}}.,frequency;generated;german
